phase,task,model,arm,seed,metric,value
core,wikisql,qwen3_8b_base,hidden_output,7100,query_valid_pct,99.90234375
core,wikisql,qwen3_8b_base,hidden_output,7100,execution_ok_pct,99.8046875
core,wikisql,qwen3_8b_base,hidden_output,7100,empty_prediction_pct,8.3984375
core,wikisql,qwen3_8b_base,hidden_output,7100,strict_json_pct,100.0
core,wikisql,qwen3_8b_base,hidden_output,7100,native_eos_pct,100.0
core,wikisql,qwen3_8b_base,hidden_output,7100,capped_pct,0.0
core,wikisql,qwen3_8b_base,hidden_output,7100,mean_generated_tokens,25.9404296875
core,wikisql,qwen3_8b_base,hidden_output,7101,primary,83.984375
core,wikisql,qwen3_8b_base,hidden_output,7101,lf_correct_pct,79.00390625
core,wikisql,qwen3_8b_base,hidden_output,7101,query_valid_pct,99.90234375
core,wikisql,qwen3_8b_base,hidden_output,7101,execution_ok_pct,99.90234375
core,wikisql,qwen3_8b_base,hidden_output,7101,empty_prediction_pct,7.32421875
core,wikisql,qwen3_8b_base,hidden_output,7101,strict_json_pct,100.0
core,wikisql,qwen3_8b_base,hidden_output,7101,native_eos_pct,100.0
core,wikisql,qwen3_8b_base,hidden_output,7101,capped_pct,0.0
core,wikisql,qwen3_8b_base,hidden_output,7101,mean_generated_tokens,25.888671875
core,wikisql,qwen3_8b_base,hidden_output,7102,primary,84.47265625
core,wikisql,qwen3_8b_base,hidden_output,7102,lf_correct_pct,79.58984375
core,wikisql,qwen3_8b_base,hidden_output,7102,query_valid_pct,100.0
core,wikisql,qwen3_8b_base,hidden_output,7102,execution_ok_pct,99.90234375
core,wikisql,qwen3_8b_base,hidden_output,7102,empty_prediction_pct,7.32421875
core,wikisql,qwen3_8b_base,hidden_output,7102,strict_json_pct,100.0
core,wikisql,qwen3_8b_base,hidden_output,7102,native_eos_pct,100.0
core,wikisql,qwen3_8b_base,hidden_output,7102,capped_pct,0.0
core,wikisql,qwen3_8b_base,hidden_output,7102,mean_generated_tokens,25.8212890625
core,wikisql,qwen3_8b_base,hidden_both,7100,primary,83.10546875
core,wikisql,qwen3_8b_base,hidden_both,7100,lf_correct_pct,78.02734375
core,wikisql,qwen3_8b_base,hidden_both,7100,query_valid_pct,99.90234375
core,wikisql,qwen3_8b_base,hidden_both,7100,execution_ok_pct,99.8046875
core,wikisql,qwen3_8b_base,hidden_both,7100,empty_prediction_pct,7.91015625
core,wikisql,qwen3_8b_base,hidden_both,7100,strict_json_pct,100.0
core,wikisql,qwen3_8b_base,hidden_both,7100,native_eos_pct,100.0
core,wikisql,qwen3_8b_base,hidden_both,7100,capped_pct,0.0
core,wikisql,qwen3_8b_base,hidden_both,7100,mean_generated_tokens,25.9228515625
core,wikisql,qwen3_8b_base,hidden_both,7101,primary,83.59375
core,wikisql,qwen3_8b_base,hidden_both,7101,lf_correct_pct,78.80859375
core,wikisql,qwen3_8b_base,hidden_both,7101,query_valid_pct,99.8046875
core,wikisql,qwen3_8b_base,hidden_both,7101,execution_ok_pct,99.8046875
core,wikisql,qwen3_8b_base,hidden_both,7101,empty_prediction_pct,7.12890625
core,wikisql,qwen3_8b_base,hidden_both,7101,strict_json_pct,100.0
core,wikisql,qwen3_8b_base,hidden_both,7101,native_eos_pct,100.0
core,wikisql,qwen3_8b_base,hidden_both,7101,capped_pct,0.0
core,wikisql,qwen3_8b_base,hidden_both,7101,mean_generated_tokens,25.8466796875
core,wikisql,qwen3_8b_base,hidden_both,7102,primary,83.984375
core,wikisql,qwen3_8b_base,hidden_both,7102,lf_correct_pct,78.7109375
core,wikisql,qwen3_8b_base,hidden_both,7102,query_valid_pct,100.0
core,wikisql,qwen3_8b_base,hidden_both,7102,execution_ok_pct,100.0
core,wikisql,qwen3_8b_base,hidden_both,7102,empty_prediction_pct,7.03125
core,wikisql,qwen3_8b_base,hidden_both,7102,strict_json_pct,100.0
core,wikisql,qwen3_8b_base,hidden_both,7102,native_eos_pct,100.0
core,wikisql,qwen3_8b_base,hidden_both,7102,capped_pct,0.0
core,wikisql,qwen3_8b_base,hidden_both,7102,mean_generated_tokens,25.861328125
core,wikisql,qwen3_8b_base,input,7100,primary,62.109375
core,wikisql,qwen3_8b_base,input,7100,lf_correct_pct,54.19921875
core,wikisql,qwen3_8b_base,input,7100,query_valid_pct,99.31640625
core,wikisql,qwen3_8b_base,input,7100,execution_ok_pct,98.2421875
core,wikisql,qwen3_8b_base,input,7100,empty_prediction_pct,17.3828125
core,wikisql,qwen3_8b_base,input,7100,strict_json_pct,99.51171875
core,wikisql,qwen3_8b_base,input,7100,native_eos_pct,99.90234375
core,wikisql,qwen3_8b_base,input,7100,capped_pct,0.09765625
core,wikisql,qwen3_8b_base,input,7100,mean_generated_tokens,25.5556640625
core,wikisql,qwen3_8b_base,input,7101,primary,59.86328125
core,wikisql,qwen3_8b_base,input,7101,lf_correct_pct,50.9765625
core,wikisql,qwen3_8b_base,input,7101,query_valid_pct,99.8046875
core,wikisql,qwen3_8b_base,input,7101,execution_ok_pct,98.6328125
core,wikisql,qwen3_8b_base,input,7101,empty_prediction_pct,19.23828125
core,wikisql,qwen3_8b_base,input,7101,strict_json_pct,99.90234375
core,wikisql,qwen3_8b_base,input,7101,native_eos_pct,100.0
core,wikisql,qwen3_8b_base,input,7101,capped_pct,0.0
core,wikisql,qwen3_8b_base,input,7101,mean_generated_tokens,25.396484375
core,wikisql,qwen3_8b_base,input,7102,primary,60.15625
core,wikisql,qwen3_8b_base,input,7102,lf_correct_pct,51.5625
core,wikisql,qwen3_8b_base,input,7102,query_valid_pct,99.21875
core,wikisql,qwen3_8b_base,input,7102,execution_ok_pct,97.65625
core,wikisql,qwen3_8b_base,input,7102,empty_prediction_pct,18.45703125
core,wikisql,qwen3_8b_base,input,7102,strict_json_pct,99.51171875
core,wikisql,qwen3_8b_base,input,7102,native_eos_pct,99.90234375
core,wikisql,qwen3_8b_base,input,7102,capped_pct,0.09765625
core,wikisql,qwen3_8b_base,input,7102,mean_generated_tokens,25.591796875
core,wikisql,qwen3_8b_base,output,7100,primary,61.1328125
core,wikisql,qwen3_8b_base,output,7100,lf_correct_pct,52.1484375
core,wikisql,qwen3_8b_base,output,7100,query_valid_pct,99.90234375
core,wikisql,qwen3_8b_base,output,7100,execution_ok_pct,98.14453125
core,wikisql,qwen3_8b_base,output,7100,empty_prediction_pct,19.3359375
core,wikisql,qwen3_8b_base,output,7100,strict_json_pct,100.0
core,wikisql,qwen3_8b_base,output,7100,native_eos_pct,100.0
core,wikisql,qwen3_8b_base,output,7100,capped_pct,0.0
core,wikisql,qwen3_8b_base,output,7100,mean_generated_tokens,25.3076171875
core,wikisql,qwen3_8b_base,output,7101,primary,59.765625
core,wikisql,qwen3_8b_base,output,7101,lf_correct_pct,51.26953125
core,wikisql,qwen3_8b_base,output,7101,query_valid_pct,99.90234375
core,wikisql,qwen3_8b_base,output,7101,execution_ok_pct,97.36328125
core,wikisql,qwen3_8b_base,output,7101,empty_prediction_pct,20.5078125
core,wikisql,qwen3_8b_base,output,7101,strict_json_pct,99.90234375
core,wikisql,qwen3_8b_base,output,7101,native_eos_pct,99.90234375
core,wikisql,qwen3_8b_base,output,7101,capped_pct,0.09765625
core,wikisql,qwen3_8b_base,output,7101,mean_generated_tokens,25.56640625
core,wikisql,qwen3_8b_base,output,7102,primary,60.3515625
core,wikisql,qwen3_8b_base,output,7102,lf_correct_pct,52.05078125
core,wikisql,qwen3_8b_base,output,7102,query_valid_pct,99.8046875
core,wikisql,qwen3_8b_base,output,7102,execution_ok_pct,98.046875
core,wikisql,qwen3_8b_base,output,7102,empty_prediction_pct,20.3125
core,wikisql,qwen3_8b_base,output,7102,strict_json_pct,99.8046875
core,wikisql,qwen3_8b_base,output,7102,native_eos_pct,99.8046875
core,wikisql,qwen3_8b_base,output,7102,capped_pct,0.1953125
core,wikisql,qwen3_8b_base,output,7102,mean_generated_tokens,25.984375
core,wikisql,qwen3_8b_base,both,7100,primary,67.67578125
core,wikisql,qwen3_8b_base,both,7100,lf_correct_pct,59.1796875
core,wikisql,qwen3_8b_base,both,7100,query_valid_pct,100.0
core,wikisql,qwen3_8b_base,both,7100,execution_ok_pct,98.92578125
core,wikisql,qwen3_8b_base,both,7100,empty_prediction_pct,15.625
core,wikisql,qwen3_8b_base,both,7100,strict_json_pct,100.0
core,wikisql,qwen3_8b_base,both,7100,native_eos_pct,100.0
core,wikisql,qwen3_8b_base,both,7100,capped_pct,0.0
core,wikisql,qwen3_8b_base,both,7100,mean_generated_tokens,25.5283203125
core,wikisql,qwen3_8b_base,both,7101,primary,67.7734375
core,wikisql,qwen3_8b_base,both,7101,lf_correct_pct,58.59375
core,wikisql,qwen3_8b_base,both,7101,query_valid_pct,99.8046875
core,wikisql,qwen3_8b_base,both,7101,execution_ok_pct,98.6328125
core,wikisql,qwen3_8b_base,both,7101,empty_prediction_pct,14.74609375
core,wikisql,qwen3_8b_base,both,7101,strict_json_pct,99.90234375
core,wikisql,qwen3_8b_base,both,7101,native_eos_pct,99.90234375
core,wikisql,qwen3_8b_base,both,7101,capped_pct,0.09765625
core,wikisql,qwen3_8b_base,both,7101,mean_generated_tokens,25.734375
core,wikisql,qwen3_8b_base,both,7102,primary,67.67578125
core,wikisql,qwen3_8b_base,both,7102,lf_correct_pct,59.66796875
core,wikisql,qwen3_8b_base,both,7102,query_valid_pct,100.0
core,wikisql,qwen3_8b_base,both,7102,execution_ok_pct,99.12109375
core,wikisql,qwen3_8b_base,both,7102,empty_prediction_pct,15.72265625
core,wikisql,qwen3_8b_base,both,7102,strict_json_pct,100.0
core,wikisql,qwen3_8b_base,both,7102,native_eos_pct,100.0
core,wikisql,qwen3_8b_base,both,7102,capped_pct,0.0
core,wikisql,qwen3_8b_base,both,7102,mean_generated_tokens,25.5380859375
new_tasks,trec50,qwen25_05b_base,base,,primary,1.8
new_tasks,trec50,qwen25_05b_base,base,,macro_f1_all50,1.4600424750041758
new_tasks,trec50,qwen25_05b_base,base,,coarse_accuracy,31.2
new_tasks,trec50,qwen25_05b_base,hidden,9100,primary,52.4
new_tasks,trec50,qwen25_05b_base,hidden,9100,macro_f1_all50,34.905268716871376
new_tasks,trec50,qwen25_05b_base,hidden,9100,coarse_accuracy,78.6
new_tasks,trec50,qwen25_05b_base,hidden,9101,primary,51.0
new_tasks,trec50,qwen25_05b_base,hidden,9101,macro_f1_all50,26.555283536673482
new_tasks,trec50,qwen25_05b_base,hidden,9101,coarse_accuracy,79.6
new_tasks,trec50,qwen25_05b_base,hidden,9102,primary,63.2
new_tasks,trec50,qwen25_05b_base,hidden,9102,macro_f1_all50,33.8619334588734
new_tasks,trec50,qwen25_05b_base,hidden,9102,coarse_accuracy,87.8
new_tasks,trec50,qwen25_05b_base,hidden_budget,9100,primary,53.4
new_tasks,trec50,qwen25_05b_base,hidden_budget,9100,macro_f1_all50,33.23988185096753
new_tasks,trec50,qwen25_05b_base,hidden_budget,9100,coarse_accuracy,78.0
new_tasks,trec50,qwen25_05b_base,hidden_budget,9101,primary,51.8
new_tasks,trec50,qwen25_05b_base,hidden_budget,9101,macro_f1_all50,27.89567679041363
new_tasks,trec50,qwen25_05b_base,hidden_budget,9101,coarse_accuracy,79.6
new_tasks,trec50,qwen25_05b_base,hidden_budget,9102,primary,64.8
new_tasks,trec50,qwen25_05b_base,hidden_budget,9102,macro_f1_all50,34.749341837148684
new_tasks,trec50,qwen25_05b_base,hidden_budget,9102,coarse_accuracy,88.8
new_tasks,trec50,qwen25_05b_base,hidden_both,9100,primary,49.0
new_tasks,trec50,qwen25_05b_base,hidden_both,9100,macro_f1_all50,31.96031865073998
new_tasks,trec50,qwen25_05b_base,hidden_both,9100,coarse_accuracy,74.2
new_tasks,trec50,qwen25_05b_base,hidden_both,9101,primary,61.0
new_tasks,trec50,qwen25_05b_base,hidden_both,9101,macro_f1_all50,32.1187298139387
new_tasks,trec50,qwen25_05b_base,hidden_both,9101,coarse_accuracy,84.8
new_tasks,trec50,qwen25_05b_base,hidden_both,9102,primary,67.4
new_tasks,trec50,qwen25_05b_base,hidden_both,9102,macro_f1_all50,37.93029131678686
new_tasks,trec50,qwen25_05b_base,hidden_both,9102,coarse_accuracy,90.8
new_tasks,trec50,qwen25_15b_base,base,,primary,12.6
new_tasks,trec50,qwen25_15b_base,base,,macro_f1_all50,11.868279171808583
new_tasks,trec50,qwen25_15b_base,base,,coarse_accuracy,37.2
new_tasks,trec50,qwen25_15b_base,hidden,9100,primary,64.4
new_tasks,trec50,qwen25_15b_base,hidden,9100,macro_f1_all50,55.31436972244124
new_tasks,trec50,qwen25_15b_base,hidden,9100,coarse_accuracy,81.6
new_tasks,trec50,qwen25_15b_base,hidden,9101,primary,62.4
new_tasks,trec50,qwen25_15b_base,hidden,9101,macro_f1_all50,53.24108372944265
new_tasks,trec50,qwen25_15b_base,hidden,9101,coarse_accuracy,76.2
new_tasks,trec50,qwen25_15b_base,hidden,9102,primary,71.6
new_tasks,trec50,qwen25_15b_base,hidden,9102,macro_f1_all50,53.05119893224525
new_tasks,trec50,qwen25_15b_base,hidden,9102,coarse_accuracy,87.6
new_tasks,trec50,qwen25_15b_base,hidden_budget,9100,primary,62.2
new_tasks,trec50,qwen25_15b_base,hidden_budget,9100,macro_f1_all50,53.440905716520135
new_tasks,trec50,qwen25_15b_base,hidden_budget,9100,coarse_accuracy,78.6
new_tasks,trec50,qwen25_15b_base,hidden_budget,9101,primary,62.6
new_tasks,trec50,qwen25_15b_base,hidden_budget,9101,macro_f1_all50,51.9551230256915
new_tasks,trec50,qwen25_15b_base,hidden_budget,9101,coarse_accuracy,77.0
new_tasks,trec50,qwen25_15b_base,hidden_budget,9102,primary,72.4
new_tasks,trec50,qwen25_15b_base,hidden_budget,9102,macro_f1_all50,53.53901402748631
new_tasks,trec50,qwen25_15b_base,hidden_budget,9102,coarse_accuracy,88.2
new_tasks,trec50,qwen25_15b_base,hidden_both,9100,primary,65.2
new_tasks,trec50,qwen25_15b_base,hidden_both,9100,macro_f1_all50,52.917842618626075
new_tasks,trec50,qwen25_15b_base,hidden_both,9100,coarse_accuracy,88.8
new_tasks,trec50,qwen25_15b_base,hidden_both,9101,primary,72.6
new_tasks,trec50,qwen25_15b_base,hidden_both,9101,macro_f1_all50,57.305253792784555
new_tasks,trec50,qwen25_15b_base,hidden_both,9101,coarse_accuracy,89.4
new_tasks,trec50,qwen25_15b_base,hidden_both,9102,primary,73.8
new_tasks,trec50,qwen25_15b_base,hidden_both,9102,macro_f1_all50,56.870418654941346
new_tasks,trec50,qwen25_15b_base,hidden_both,9102,coarse_accuracy,90.0
new_tasks,trec50,qwen25_7b_base,base,,primary,30.6
new_tasks,trec50,qwen25_7b_base,base,,macro_f1_all50,26.299950376420963
new_tasks,trec50,qwen25_7b_base,base,,coarse_accuracy,53.6
new_tasks,trec50,qwen25_7b_base,hidden,9100,primary,87.6
new_tasks,trec50,qwen25_7b_base,hidden,9100,macro_f1_all50,66.2600109319722
new_tasks,trec50,qwen25_7b_base,hidden,9100,coarse_accuracy,95.6
new_tasks,trec50,qwen25_7b_base,hidden,9101,primary,87.2
new_tasks,trec50,qwen25_7b_base,hidden,9101,macro_f1_all50,63.62455132717778
new_tasks,trec50,qwen25_7b_base,hidden,9101,coarse_accuracy,95.0
new_tasks,trec50,qwen25_7b_base,hidden,9102,primary,88.6
new_tasks,trec50,qwen25_7b_base,hidden,9102,macro_f1_all50,66.69062194923045
new_tasks,trec50,qwen25_7b_base,hidden,9102,coarse_accuracy,96.4
new_tasks,trec50,qwen25_7b_base,hidden_budget,9100,primary,88.4
new_tasks,trec50,qwen25_7b_base,hidden_budget,9100,macro_f1_all50,67.88667755924567
new_tasks,trec50,qwen25_7b_base,hidden_budget,9100,coarse_accuracy,95.6
new_tasks,trec50,qwen25_7b_base,hidden_budget,9101,primary,88.6
new_tasks,trec50,qwen25_7b_base,hidden_budget,9101,macro_f1_all50,66.44421121015344
new_tasks,trec50,qwen25_7b_base,hidden_budget,9101,coarse_accuracy,95.8
new_tasks,trec50,qwen25_7b_base,hidden_budget,9102,primary,87.2
new_tasks,trec50,qwen25_7b_base,hidden_budget,9102,macro_f1_all50,67.74744916740038
new_tasks,trec50,qwen25_7b_base,hidden_budget,9102,coarse_accuracy,96.0
new_tasks,trec50,qwen25_7b_base,hidden_both,9100,primary,89.0
new_tasks,trec50,qwen25_7b_base,hidden_both,9100,macro_f1_all50,66.34115846131694
new_tasks,trec50,qwen25_7b_base,hidden_both,9100,coarse_accuracy,95.6
new_tasks,trec50,qwen25_7b_base,hidden_both,9101,primary,89.2
new_tasks,trec50,qwen25_7b_base,hidden_both,9101,macro_f1_all50,67.93632344126145
new_tasks,trec50,qwen25_7b_base,hidden_both,9101,coarse_accuracy,96.2
new_tasks,trec50,qwen25_7b_base,hidden_both,9102,primary,89.6
new_tasks,trec50,qwen25_7b_base,hidden_both,9102,macro_f1_all50,69.71488913693864
new_tasks,trec50,qwen25_7b_base,hidden_both,9102,coarse_accuracy,96.4
new_tasks,trec50,qwen3_06b_base,base,,primary,18.2
new_tasks,trec50,qwen3_06b_base,base,,macro_f1_all50,2.246566900342644
new_tasks,trec50,qwen3_06b_base,base,,coarse_accuracy,26.8
new_tasks,trec50,qwen3_06b_base,hidden,9100,primary,82.4
new_tasks,trec50,qwen3_06b_base,hidden,9100,macro_f1_all50,58.251044675035054
new_tasks,trec50,qwen3_06b_base,hidden,9100,coarse_accuracy,93.4
new_tasks,trec50,qwen3_06b_base,hidden,9101,primary,83.6
new_tasks,trec50,qwen3_06b_base,hidden,9101,macro_f1_all50,58.15314313732897
new_tasks,trec50,qwen3_06b_base,hidden,9101,coarse_accuracy,95.4
new_tasks,trec50,qwen3_06b_base,hidden,9102,primary,83.6
new_tasks,trec50,qwen3_06b_base,hidden,9102,macro_f1_all50,57.420318911310524
new_tasks,trec50,qwen3_06b_base,hidden,9102,coarse_accuracy,94.8
new_tasks,trec50,qwen3_06b_base,hidden_budget,9100,primary,82.4
new_tasks,trec50,qwen3_06b_base,hidden_budget,9100,macro_f1_all50,59.371944691836546
new_tasks,trec50,qwen3_06b_base,hidden_budget,9100,coarse_accuracy,92.8
new_tasks,trec50,qwen3_06b_base,hidden_budget,9101,primary,82.8
new_tasks,trec50,qwen3_06b_base,hidden_budget,9101,macro_f1_all50,58.060131487026865
new_tasks,trec50,qwen3_06b_base,hidden_budget,9101,coarse_accuracy,95.2
new_tasks,trec50,qwen3_06b_base,hidden_budget,9102,primary,83.0
new_tasks,trec50,qwen3_06b_base,hidden_budget,9102,macro_f1_all50,59.298759779335924
new_tasks,trec50,qwen3_06b_base,hidden_budget,9102,coarse_accuracy,94.4
new_tasks,trec50,qwen3_06b_base,hidden_both,9100,primary,84.2
new_tasks,trec50,qwen3_06b_base,hidden_both,9100,macro_f1_all50,59.264943626436185
new_tasks,trec50,qwen3_06b_base,hidden_both,9100,coarse_accuracy,94.2
new_tasks,trec50,qwen3_06b_base,hidden_both,9101,primary,86.0
new_tasks,trec50,qwen3_06b_base,hidden_both,9101,macro_f1_all50,62.424178803438046
new_tasks,trec50,qwen3_06b_base,hidden_both,9101,coarse_accuracy,95.0
new_tasks,trec50,qwen3_06b_base,hidden_both,9102,primary,84.2
new_tasks,trec50,qwen3_06b_base,hidden_both,9102,macro_f1_all50,59.07258034255417
new_tasks,trec50,qwen3_06b_base,hidden_both,9102,coarse_accuracy,95.0
new_tasks,trec50,qwen3_8b_base,base,,primary,38.4
new_tasks,trec50,qwen3_8b_base,base,,macro_f1_all50,31.22503276092792
new_tasks,trec50,qwen3_8b_base,base,,coarse_accuracy,63.0
new_tasks,trec50,qwen3_8b_base,hidden,9100,primary,87.2
new_tasks,trec50,qwen3_8b_base,hidden,9100,macro_f1_all50,66.23540575766087
new_tasks,trec50,qwen3_8b_base,hidden,9100,coarse_accuracy,95.0
new_tasks,trec50,qwen3_8b_base,hidden,9101,primary,88.4
new_tasks,trec50,qwen3_8b_base,hidden,9101,macro_f1_all50,67.2513878316957
new_tasks,trec50,qwen3_8b_base,hidden,9101,coarse_accuracy,96.2
new_tasks,trec50,qwen3_8b_base,hidden,9102,primary,87.6
new_tasks,trec50,qwen3_8b_base,hidden,9102,macro_f1_all50,66.51425568172755
new_tasks,trec50,qwen3_8b_base,hidden,9102,coarse_accuracy,96.0
new_tasks,trec50,qwen3_8b_base,hidden_budget,9100,primary,86.4
new_tasks,trec50,qwen3_8b_base,hidden_budget,9100,macro_f1_all50,64.6422644749912
new_tasks,trec50,qwen3_8b_base,hidden_budget,9100,coarse_accuracy,94.8
new_tasks,trec50,qwen3_8b_base,hidden_budget,9101,primary,87.2
new_tasks,trec50,qwen3_8b_base,hidden_budget,9101,macro_f1_all50,65.92367238135154
new_tasks,trec50,qwen3_8b_base,hidden_budget,9101,coarse_accuracy,95.6
new_tasks,trec50,qwen3_8b_base,hidden_budget,9102,primary,87.8
new_tasks,trec50,qwen3_8b_base,hidden_budget,9102,macro_f1_all50,64.80727400503307
new_tasks,trec50,qwen3_8b_base,hidden_budget,9102,coarse_accuracy,96.2
new_tasks,trec50,qwen3_8b_base,hidden_both,9100,primary,85.4
new_tasks,trec50,qwen3_8b_base,hidden_both,9100,macro_f1_all50,63.04839766212766
new_tasks,trec50,qwen3_8b_base,hidden_both,9100,coarse_accuracy,94.2
new_tasks,trec50,qwen3_8b_base,hidden_both,9101,primary,86.6
new_tasks,trec50,qwen3_8b_base,hidden_both,9101,macro_f1_all50,62.83904284473929
new_tasks,trec50,qwen3_8b_base,hidden_both,9101,coarse_accuracy,95.4
new_tasks,trec50,qwen3_8b_base,hidden_both,9102,primary,87.0
new_tasks,trec50,qwen3_8b_base,hidden_both,9102,macro_f1_all50,66.34378223941098
new_tasks,trec50,qwen3_8b_base,hidden_both,9102,coarse_accuracy,96.2
new_tasks,squad2,qwen25_05b_base,base,,primary,9.711858060339361
new_tasks,squad2,qwen25_05b_base,base,,em_pct,6.8359375
new_tasks,squad2,qwen25_05b_base,base,,answerable_f1_pct,16.494028620678723
new_tasks,squad2,qwen25_05b_base,base,,answerable_em_pct,10.7421875
new_tasks,squad2,qwen25_05b_base,base,,unanswerable_f1_pct,2.9296875
new_tasks,squad2,qwen25_05b_base,base,,answerability_correct_pct,17.28515625
new_tasks,squad2,qwen25_05b_base,base,,predicts_empty_pct,1.46484375
new_tasks,squad2,qwen25_05b_base,base,,schema_valid_pct,33.0078125
new_tasks,squad2,qwen25_05b_base,base,,strict_json_pct,29.296875
new_tasks,squad2,qwen25_05b_base,base,,nonempty_extractive_pct,16.40625
new_tasks,squad2,qwen25_05b_base,base,,native_eos_pct,97.94921875
new_tasks,squad2,qwen25_05b_base,base,,capped_pct,2.05078125
new_tasks,squad2,qwen25_05b_base,base,,mean_generated_tokens,18.1279296875
new_tasks,squad2,qwen25_05b_base,hidden,10100,primary,65.928660062576
new_tasks,squad2,qwen25_05b_base,hidden,10100,em_pct,63.0859375
new_tasks,squad2,qwen25_05b_base,hidden,10100,answerable_f1_pct,54.51357012515202
new_tasks,squad2,qwen25_05b_base,hidden,10100,answerable_em_pct,48.828125
new_tasks,squad2,qwen25_05b_base,hidden,10100,unanswerable_f1_pct,77.34375
new_tasks,squad2,qwen25_05b_base,hidden,10100,answerability_correct_pct,72.75390625
new_tasks,squad2,qwen25_05b_base,hidden,10100,predicts_empty_pct,54.39453125
new_tasks,squad2,qwen25_05b_base,hidden,10100,schema_valid_pct,99.70703125
new_tasks,squad2,qwen25_05b_base,hidden,10100,strict_json_pct,99.70703125
new_tasks,squad2,qwen25_05b_base,hidden,10100,nonempty_extractive_pct,42.87109375
new_tasks,squad2,qwen25_05b_base,hidden,10100,native_eos_pct,100.0
new_tasks,squad2,qwen25_05b_base,hidden,10100,capped_pct,0.0
new_tasks,squad2,qwen25_05b_base,hidden,10100,mean_generated_tokens,6.2431640625
new_tasks,squad2,qwen25_05b_base,hidden,10101,primary,63.10307168888505
new_tasks,squad2,qwen25_05b_base,hidden,10101,em_pct,59.1796875
new_tasks,squad2,qwen25_05b_base,hidden,10101,answerable_f1_pct,61.55770587777014
new_tasks,squad2,qwen25_05b_base,hidden,10101,answerable_em_pct,53.7109375
new_tasks,squad2,qwen25_05b_base,hidden,10101,unanswerable_f1_pct,64.6484375
new_tasks,squad2,qwen25_05b_base,hidden,10101,answerability_correct_pct,70.8984375
new_tasks,squad2,qwen25_05b_base,hidden,10101,predicts_empty_pct,43.45703125
new_tasks,squad2,qwen25_05b_base,hidden,10101,schema_valid_pct,99.70703125
new_tasks,squad2,qwen25_05b_base,hidden,10101,strict_json_pct,99.70703125
new_tasks,squad2,qwen25_05b_base,hidden,10101,nonempty_extractive_pct,53.3203125
new_tasks,squad2,qwen25_05b_base,hidden,10101,native_eos_pct,100.0
new_tasks,squad2,qwen25_05b_base,hidden,10101,capped_pct,0.0
new_tasks,squad2,qwen25_05b_base,hidden,10101,mean_generated_tokens,6.796875
new_tasks,squad2,qwen25_05b_base,hidden,10102,primary,61.7384958537866
new_tasks,squad2,qwen25_05b_base,hidden,10102,em_pct,57.51953125
new_tasks,squad2,qwen25_05b_base,hidden,10102,answerable_f1_pct,68.7894917075732
new_tasks,squad2,qwen25_05b_base,hidden,10102,answerable_em_pct,60.3515625
new_tasks,squad2,qwen25_05b_base,hidden,10102,unanswerable_f1_pct,54.6875
new_tasks,squad2,qwen25_05b_base,hidden,10102,answerability_correct_pct,70.1171875
new_tasks,squad2,qwen25_05b_base,hidden,10102,predicts_empty_pct,34.375
new_tasks,squad2,qwen25_05b_base,hidden,10102,schema_valid_pct,99.70703125
new_tasks,squad2,qwen25_05b_base,hidden,10102,strict_json_pct,99.70703125
new_tasks,squad2,qwen25_05b_base,hidden,10102,nonempty_extractive_pct,61.71875
new_tasks,squad2,qwen25_05b_base,hidden,10102,native_eos_pct,99.70703125
new_tasks,squad2,qwen25_05b_base,hidden,10102,capped_pct,0.29296875
new_tasks,squad2,qwen25_05b_base,hidden,10102,mean_generated_tokens,7.8583984375
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,primary,65.82516980283573
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,em_pct,63.0859375
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,answerable_f1_pct,52.7440896056715
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,answerable_em_pct,47.265625
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,unanswerable_f1_pct,78.90625
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,answerability_correct_pct,72.75390625
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,predicts_empty_pct,55.95703125
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,schema_valid_pct,99.70703125
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,strict_json_pct,99.70703125
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,nonempty_extractive_pct,41.40625
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,native_eos_pct,100.0
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,capped_pct,0.0
new_tasks,squad2,qwen25_05b_base,hidden_budget,10100,mean_generated_tokens,6.1396484375
new_tasks,squad2,qwen25_05b_base,hidden_budget,10101,primary,61.461988832497546
new_tasks,squad2,qwen25_05b_base,hidden_budget,10101,em_pct,57.421875
new_tasks,squad2,qwen25_05b_base,hidden_budget,10101,answerable_f1_pct,64.13491516499509
new_tasks,squad2,qwen25_05b_base,hidden_budget,10101,answerable_em_pct,56.0546875
new_tasks,squad2,qwen25_05b_base,hidden_budget,10101,unanswerable_f1_pct,58.7890625
new_tasks,squad2,qwen25_05b_base,hidden_budget,10101,answerability_correct_pct,69.7265625
new_tasks,squad2,qwen25_05b_base,hidden_budget,10101,predicts_empty_pct,38.76953125
